,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q117,2033.25,54377.34659,92860.79432,0,0,29.38301056,143.4801287,2.03317995,9.89617722,1.75856877,8.53206192,4.61105599,22.39386041,0,0,141.5579704,629.669166,13.68013223,59.55599173,3.75159111,16.29024124,33.69338388,112.5243786,917.3573267,2898.773101,550.977354,1975.822705,52.99438731,188.8994376,9.13940672,32.53281233,26.21577058,77.61757513,498.6556154,1381.660446,697.7327525,2125.884882,64.15179705,195.4940791,10.47750525,31.77332748,20.79297276,52.39833148,455.3403944,1087.199652,281.7928265,814.4483991,78.89750463,221.3275523,47.92273227,132.2701733,159.2815783,364.9779925,1703.709975,3764.362959,60267.30188,18915.48273,7799.067894,1169.719813,3568.048671,3646.939741,20922.09538,40683.03354
Q118,2033.5,54642.34574,93400.62591,0,0,29.01937654,142.0290434,2.00800938,9.79596366,1.73679022,8.44555105,4.55505022,22.17223495,0,0,139.7805952,623.0432931,13.52373316,58.96362493,3.71434401,16.14280782,33.81171538,112.6063313,922.2179173,2905.918214,543.457824,1952.104249,52.35109077,186.8235552,9.03817463,32.1997847,26.42554438,78.03325073,503.8246244,1392.845962,687.1176389,2096.154852,63.26631651,192.9820345,10.33859341,31.37827489,20.79634381,52.36343464,455.7491819,1087.484656,277.3248362,802.3537746,77.69844499,218.1251888,47.21195024,130.3851593,158.1301226,362.2479503,1693.632305,3741.698105,60524.42895,18994.84967,7885.04436,1173.531982,3580.450233,3660.693833,21003.90279,40861.16397
Q119,2033.75,54909.17224,93943.84814,0,0,28.66270138,140.6048104,1.98332067,9.6976053,1.71542854,8.36064277,4.50011845,21.9547554,0,0,138.0370707,616.5411377,13.37015057,58.38175546,3.67770239,15.99775891,33.92195128,112.6665155,926.8207448,2912.346358,536.0918127,1928.867976,51.719979,184.7866057,8.93882969,31.87283174,26.63100133,78.4355473,508.9012801,1403.740764,676.7364717,2067.097879,62.39804086,190.519994,10.20233337,30.99094081,20.79793215,52.32407974,456.096457,1087.61701,272.9564773,790.5398496,76.52455287,214.9936452,46.51561766,128.5407526,156.9764758,359.5154653,1683.435735,3718.748187,60778.88337,19073.54142,7970.121951,1177.301878,3592.695964,3674.248455,21084.48618,41036.92318
Q120,2034,55177.82313,94490.43492,0,0,28.31283632,139.206823,1.95910304,9.60106093,1.69447508,8.27730114,4.44623836,21.74132803,0,0,136.3267457,610.1601148,13.2193311,57.81017189,3.64165484,15.85504788,34.02426343,112.7056501,931.1708642,2918.07907,528.8755588,1906.101584,51.10081887,182.7878028,8.84133402,31.55183128,26.83212876,78.82460502,513.8851708,1414.34708,666.5833225,2038.695021,61.54671776,188.107085,10.06868789,30.61119535,20.79777671,52.28039963,456.3836615,1087.601199,268.6854186,778.9990666,75.37535277,211.9313076,45.83347874,126.7360722,155.8210967,356.7817039,1673.127605,3695.533234,61030.71471,19151.56968,8054.317383,1181.030301,3604.789062,3687.608132,21163.87366,41210.35834
Q121,2034.25,55448.29552,95040.36128,0,0,27.96963496,137.834485,1.93534723,9.50628868,1.67392072,8.19549019,4.39338716,21.53186163,0,0,134.6489683,603.8976532,13.07122062,57.24866352,3.6061894,15.71462891,34.11882344,112.7244336,935.2732992,2923.137357,521.8054294,1883.793213,50.4933766,180.8263643,8.74565088,31.23666109,27.02891672,79.20056556,518.7759336,1424.667199,656.6524084,2010.92795,60.71208483,185.7424155,9.93761766,30.23890516,20.79591509,52.232522,456.6122158,1087.441608,264.5093501,767.7240247,74.25035957,208.9365599,45.16527065,124.9702304,154.6644253,354.0477757,1662.715075,3672.072623,61279.97144,19228.94587,8137.646997,1184.718036,3616.732645,3700.777263,21242.09258,41381.51554
Q122,2034.5,55720.58662,95593.60339,0,0,27.63295253,136.4872106,1.91204239,9.41324868,1.65375673,8.11517546,4.3415429,21.32626549,0,0,133.0030853,597.7512001,12.92576535,56.69702028,3.57129391,15.57645547,34.20579993,112.7235467,939.133041,2927.541708,514.877912,1861.931405,49.89741995,178.9015153,8.65174371,30.92719996,27.22135811,79.56357181,523.5732571,1434.703467,646.9380921,1983.778935,59.89386942,183.4250778,9.80908166,29.87393458,20.79238395,52.18057112,456.7835209,1087.142525,260.4259893,756.7074906,73.14908295,206.007793,44.5107249,123.2423383,153.506884,351.3147347,1652.205125,3648.38509,61526.70094,19305.68115,8220.126768,1188.365847,3628.529751,3713.760126,21319.16958,41550.4398
Q123,2034.75,55994.69375,96150.13851,0,0,27.30264669,135.1644258,1.88917927,9.32190092,1.63397512,8.03632251,4.29068373,21.1244515,0,0,131.3884468,591.7182282,12.78291198,56.15503463,3.53695711,15.44048227,34.28536081,112.7036514,942.7550437,2931.312106,508.0896046,1840.505079,49.3127179,177.0124881,8.55957539,30.6233281,27.40944709,79.9137678,528.2768762,1444.458285,637.4348819,1957.230824,59.09179262,181.1541538,9.68303859,29.516145,20.78721919,52.124667,456.8989542,1086.708136,256.4330851,745.9424025,72.0710283,203.1434089,43.8695702,121.5515102,152.3488779,348.5835848,1641.604551,3624.488734,61770.94949,19381.78647,8301.772306,1191.974486,3640.183343,3726.56088,21395.13061,41717.17512
Q124,2035,56270.61435,96709.94499,0,0,26.97857686,133.8655686,1.86674775,9.23220648,1.61456704,7.95889793,4.24078825,20.92633304,0,0,129.8044056,585.7962418,12.64260591,55.62249994,3.50316737,15.30666378,34.35767284,112.6653916,946.1442221,2934.468034,501.4372096,1819.503507,48.73904058,175.1585231,8.46910927,30.32492627,27.59318054,80.25129819,532.8865741,1453.934106,628.1374294,1931.267026,58.30556982,178.9287193,9.559445,29.16539661,20.78045548,52.06492582,456.9598715,1086.142528,252.5284223,735.4218773,71.0157004,200.3418265,43.24153261,119.8968657,151.1907961,345.8552809,1630.91997,3600.401033,62012.76234,19457.27249,8382.598869,1195.544685,3651.696311,3739.183573,21470.0009,41881.76443
Q125,2035.25,56548.34596,97273.00223,0,0,26.66060553,132.5900893,1.84473853,9.14412755,1.59552427,7.88286862,4.19183491,20.73182514,0,0,128.2503204,579.9827789,12.50479517,55.09921345,3.46991304,15.17495625,34.42290004,112.6093943,949.3054506,2937.028492,494.9175267,1798.91629,48.17616025,173.3388701,8.38030939,30.03187692,27.77255733,80.57630942,537.4021798,1463.133429,619.0405279,1905.871489,57.53491153,176.7478467,9.43825725,28.8215487,20.77212693,52.00146052,456.9676053,1085.449692,248.7098248,725.1392111,69.98260418,197.6014857,42.62633742,118.2775331,150.0330122,343.1307315,1620.157812,3576.138847,62252.1837,19532.14967,8462.621366,1199.077161,3663.071472,3751.632139,21543.80504,42044.24967
Q126,2035.5,56827.88622,97839.29066,0,0,26.34859698,131.3374501,1.82314206,9.05762713,1.57683889,7.8082032,4.14380311,20.54084472,0,0,126.725556,574.2754165,12.36942614,54.58497416,3.43718278,15.04531533,34.48120557,112.5362696,952.2435598,2939.012004,488.5274471,1778.733344,47.62385189,171.5527888,8.29313986,29.74406432,27.94757898,80.88894791,541.8235671,1472.058799,610.1391105,1881.028687,56.77952642,174.6106093,9.31943059,28.48446073,20.7622664,51.93438061,456.9234662,1084.63352,244.9751575,715.0878825,68.97124677,194.9208498,42.02371056,116.6926517,148.8758852,340.4108019,1609.324327,3551.71844,62489.25676,19606.42822,8541.854366,1202.572615,3674.311577,3763.910407,21616.56693,42204.67177
Q127,2035.75,57109.23294,98408.7917,0,0,26.04241807,130.1071258,1.80194928,8.97266875,1.55850283,7.7348694,4.09667218,20.35331058,0,0,125.2294845,568.6717717,12.23644756,54.07958469,3.40496546,14.91769806,34.53275045,112.4466108,954.963336,2940.436627,482.2639486,1758.944878,47.08189229,169.799549,8.20756504,29.46137328,28.11824812,81.18936225,546.150655,1480.712803,601.4282467,1856.723597,56.0391199,172.516083,9.2029207,28.15399145,20.75090679,51.86379133,456.8287396,1083.697809,241.3223284,705.2615514,67.98113928,192.2984096,41.43337839,115.1413737,147.7197592,337.6963158,1598.425585,3527.155486,62724.02375,19680.11812,8620.312105,1206.031732,3685.419306,3776.022103,21688.30986,42363.07069
Q128,2036,57392.38401,98981.48778,0,0,25.74193878,128.8986034,1.78115125,8.88921701,1.5405083,7.6628369,4.05042225,20.1691438,0,0,123.7614867,563.1695061,12.10580768,53.58285143,3.37325029,14.79206176,34.57769385,112.3409953,957.4695184,2941.319967,476.1240916,1739.541382,46.55006115,168.0784324,8.12355001,29.18369138,28.28456998,81.4777002,550.3834041,1489.098067,592.9031401,1832.941682,55.31339783,170.4633491,9.08868241,27.83000093,20.73807936,51.78979647,456.6846893,1082.64626,237.7492908,695.6540589,67.0117977,189.7326847,40.85507006,113.6228657,146.5649654,334.9880574,1587.467476,3502.465084,62956.5259,19753.22914,8698.008495,1209.455182,3696.397278,3787.970853,21759.05649,42519.48544
Q129,2036.25,57677.33747,99557.36227,0,0,25.44703192,127.7113831,1.76073885,8.80723733,1.52284769,7.59207611,4.00503356,19.98826668,0,0,122.3209518,557.7663258,11.97745629,53.09458363,3.34202613,14.66836572,34.61619347,112.219985,959.7667983,2941.679183,470.1050134,1720.513613,46.02814129,166.3887315,8.04106051,28.91090778,28.44655151,81.75411158,554.5218178,1497.217254,584.5591255,1809.668874,54.60206525,168.451496,8.97667049,27.51234963,20.7238149,51.712495,456.4925547,1081.482483,234.2540433,686.2594243,66.0627434,187.2222251,40.28851623,112.1363098,145.4118215,332.2867732,1576.45571,3477.661773,63186.80352,19825.77081,8774.957128,1212.843618,3707.248045,3799.760183,21828.82885,42673.95409
Q130,2036.5,57964.09148,100136.3995,0,0,25.15757188,126.5449763,1.74070372,8.7266959,1.50551346,7.52255787,3.96048671,19.81060379,0,0,120.9072794,552.4599838,11.85134311,52.6145951,3.31128242,14.54656868,34.64840504,112.0841265,961.8598172,2941.531003,464.2039271,1701.852583,45.51591826,164.7297508,7.96006163,28.6429131,28.60420188,82.0187458,558.5659404,1505.073061,576.3916654,1786.891556,53.90482833,166.4796215,8.86684001,27.20089948,20.70814377,51.63198449,456.2535516,1080.209992,230.8346312,677.0718445,65.133505,184.7656128,39.73345196,110.680905,144.2606323,329.5931742,1565.395823,3452.759547,63414.89599,19897.75246,8851.171288,1216.19768,3717.974099,3811.393529,21897.64841,42826.51381
Q131,2036.75,58252.64435,100718.5846,0,0,24.87343668,125.3989069,1.72103725,8.64755983,1.48849826,7.45425339,3.9167631,19.63608139,0,0,119.5198793,547.2482801,11.72741935,52.14270253,3.28100909,14.42663087,34.67448206,111.933952,963.7531662,2940.891729,458.4181168,1683.549551,45.01318061,163.1008082,7.88052033,28.37960002,28.75753176,82.27175367,562.5158558,1512.668215,568.396347,1764.596546,53.22139469,164.5468337,8.75914605,26.89551367,20.6910954,51.54835919,455.9688728,1078.832218,227.4891463,668.085688,64.22361822,182.361463,39.18961523,109.2558668,143.1116914,326.9079368,1554.29318,3427.771867,63640.84182,19969.18321,8926.663955,1219.517992,3728.577873,3822.874232,21965.53607,42977.20088
Q132,2037,58542.99451,101303.9038,0,0,24.59450679,124.2727114,1.70173107,8.56979717,1.47179507,7.38713521,3.87384406,19.46462803,0,0,118.1581715,542.1290639,11.60563758,51.67872715,3.25119554,14.30851346,34.69457617,111.7699784,965.4513847,2939.777251,452.7449345,1665.596009,44.51972095,161.5012323,7.80240372,28.12086388,28.90655347,82.51328594,566.3716871,1520.005475,560.5688786,1742.771077,52.55147332,162.652252,8.65354416,26.59605665,20.6726988,51.46171029,455.6396876,1077.352496,224.2157276,659.2954946,63.33262689,180.0084234,38.65674792,107.8604296,141.9652801,324.2317048,1543.152973,3402.711677,63864.6786,20040.07198,9001.447813,1222.805166,3739.061741,3834.205547,22032.51214,43126.05071
Q133,2037.25,58835.14052,101892.344,0,0,24.32066505,123.165937,1.68277722,8.49337631,1.45539692,7.32117652,3.83171172,19.29617309,0,0,116.8215871,537.1002324,11.48595036,51.22249462,3.22183235,14.19217865,34.70883764,111.5927097,966.9589587,2938.203055,447.1817991,1647.983677,44.03533503,159.930366,7.72567906,27.86660063,29.05128185,82.74349384,570.1335952,1527.087626,552.9050871,1721.402787,51.89477686,160.7950097,8.54998965,26.30239584,20.65298206,51.3721266,455.2671423,1075.77408,221.01256,650.6959693,62.46008284,177.7051766,38.13459664,106.4938449,140.821668,321.5650909,1531.980228,3377.591416,64086.4431,20110.42749,9075.535259,1226.059796,3749.428019,3845.390643,22098.59642,43273.09787
Q134,2037.5,59129.0811,102483.8931,0,0,24.05179775,122.0781435,1.66416779,8.41826734,1.43929652,7.25635053,3.79034829,19.13064885,0,0,115.5095683,532.1597314,11.36831174,50.77383311,3.19290941,14.0775887,34.71741398,111.4026353,968.280321,2936.184232,441.726192,1630.704492,43.55982147,158.3875643,7.65031482,27.61670967,29.19173232,82.9625293,573.8017777,1533.917478,545.4009132,1700.479699,51.25101999,158.9742528,8.44843887,26.01439943,20.63197285,51.27969519,454.8523601,1074.100136,217.8778757,642.2819783,61.60554725,175.4504381,37.6229126,105.1553838,139.6811153,318.908678,1520.779804,3352.423038,64306.17124,20180.25825,9148.938409,1229.282467,3759.678971,3856.432606,22163.80819,43418.3761
Q135,2037.75,59424.8151,103078.5397,0,0,23.78779287,121.0089016,1.64589516,8.34444026,1.42348771,7.19263166,3.74973666,18.96798884,0,0,114.221569,527.3055554,11.25267639,50.33257596,3.16441733,13.96470774,34.72045089,111.2002318,969.4198495,2933.735489,436.3756576,1613.750604,43.09298345,156.8721955,7.57627917,27.37109188,29.32792301,83.17054397,577.3764683,1540.497863,538.0524103,1679.99021,50.61992132,157.1891418,8.34884848,25.73193866,20.60969819,51.18449995,454.3964415,1072.333747,214.8099523,634.0485462,60.76859027,173.2429576,37.12145216,103.8443346,138.54387,316.2630198,1509.5564,3327.218019,64523.89815,20249.57262,9221.669105,1232.473746,3769.816805,3867.334441,22228.16619,43561.91837
Q136,2038,59722.34151,103676.2732,0,0,23.52854156,119.9577931,1.62795164,8.27186615,1.4079636,7.12999539,3.70985979,18.80812781,0,0,112.9570544,522.5357471,11.13900021,49.89856052,3.13634687,13.8535007,34.71809261,110.9859623,970.3818674,2930.871158,431.1277984,1597.114367,42.63462734,155.3836413,7.50354226,27.12965014,29.45987262,83.36769015,580.8579353,1546.831635,530.8557389,1659.923074,50.00120273,155.4388527,8.25117577,25.45488595,20.58618495,51.08662261,453.9004645,1070.477918,211.8071123,625.9908497,59.94879076,171.0815186,36.62997565,102.5600053,137.4101711,313.6286429,1498.314559,3301.987377,64739.65815,20318.37874,9293.73892,1235.634191,3779.843675,3878.099076,22291.68869,43703.75683
